consumer_gbif_key,consumer_rank,consumer_name,interaction_type,resource_name,resource_gbif_key,resource_rank,reference,remark
7364894,SPECIES,Colpoda cucullus,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7559248,SPECIES,Colpoda inflata,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7415565,SPECIES,Colpoda magna,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8225326,SPECIES,Condylostoma terricola,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8380259,SPECIES,Coriplites terricola,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7759386,SPECIES,Cyrtobymena muscorum,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7893724,SPECIES,Cyrtohymena candens,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7893724,SPECIES,Cyrtohymena candens,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7640810,SPECIES,Cyrtohymena primicirrata,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7968774,SPECIES,Cyrtohymena tetracirrata,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7646652,SPECIES,Dileptus americanus,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7907352,SPECIES,Dileptus conspicuus,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7689024,SPECIES,Dileptus margaritifer,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7542108,SPECIES,Drepanomonas revoluta,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8367055,SPECIES,Gonostomum affine,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7846057,SPECIES,Gonostomum kuehnelti,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7620672,GENUS,Halteria grandin,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8256548,SPECIES,Hemiamphisiella granulifera,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8227189,SPECIES,Hemiamphisiella quadrinucleata,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7477764,SPECIES,Hemiamphisiella terricola,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7515415,SPECIES,Hemisincirra wenzeli,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7770058,SPECIES,Holosticha bergeri,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7876308,SPECIES,Holosticha distyla,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7406837,SPECIES,Holosticha manca,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7879294,SPECIES,Holosticha multistilata,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7858582,SPECIES,Holosticha stueberi,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7727825,SPECIES,Jaroschia sumptuosa,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7802550,SPECIES,Kahliella simplex,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7408216,SPECIES,Keronopsis dieckmanni,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7580283,SPECIES,Kuehneltiella terricola,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7566514,SPECIES,Lamtostyla abdita,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7712450,SPECIES,Lamtostyla australis,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7549436,SPECIES,Lamtostyla granulifera,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8429924,SPECIES,Lamtostyla islandica,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7378359,SPECIES,Lamtostyla kirkeniensis,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8178931,SPECIES,Leptopharynx costatus,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7550194,SPECIES,Metopus es,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7583500,SPECIES,Notohymena antarctica,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8016841,SPECIES,Notohymena rubescens,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8106520,SPECIES,Odontochlamys alpestris,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7625409,SPECIES,Onychodromopsis flexilis,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7892382,SPECIES,Orthoamphisiella franzi,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7545388,SPECIES,Orthoamphisiella grelli,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8307873,SPECIES,Oxytricha auripunctata,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8320870,SPECIES,Oxytricha gigantea,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8187489,SPECIES,Oxytricha granulifera,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8187489,SPECIES,Oxytricha granulifera,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8296495,SPECIES,Oxytricha lanceolata,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8282405,SPECIES,Oxytricha longigranulosa,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7514676,SPECIES,Oxytricha nauplia,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7687728,SPECIES,Oxytricha opisthomuscorum,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8311950,SPECIES,Oxytricha ottowi,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8111179,SPECIES,Oxytricha setigera,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7551954,SPECIES,Paraholosticha muscicola,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7454029,SPECIES,Parakahliella haideri,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7621887,SPECIES,Paramphisiella caudata,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7505865,SPECIES,Paraurostyla granulifera,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8038938,SPECIES,Pattersoniella vitiphila,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7376082,SPECIES,Pelagotrichidium tisiae,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8144973,SPECIES,Plagiocampa caudata,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7510368,SPECIES,Plagiocampa difficilis,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7637408,SPECIES,Platyophrya similis,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8058651,SPECIES,Platyophrya spumacola,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8072867,SPECIES,Platyophrya vorax,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7773649,SPECIES,Pleuroplites australis,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8322605,SPECIES,Protospathidium muscicola,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7538897,SPECIES,Pseudouroleptus procerus,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7776664,SPECIES,Rhopalophrya elegans,eats,Choanozoa,97,PHYLUM,Foissner 1998,
6147376,SPECIES,Spathidium scalpriforme,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7426047,SPECIES,Steinia platystoma,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7815322,SPECIES,Sterkiella histriomuscorum,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8412563,SPECIES,Sterkiella thompsoni,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7894445,SPECIES,Stylonychia pustulata,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8316594,SPECIES,Stylonychia stylomuscorum,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7560112,SPECIES,Tachysoma granulifera,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7965484,SPECIES,Telostomatella ferroi,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7439614,SPECIES,Tricoronella pulchra,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8199022,SPECIES,Uroleptus lepisma,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7907886,SPECIES,Uroleptus notabilis,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8283897,SPECIES,Uronema nigricans,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8196207,SPECIES,Urosoma cienkowskii,eats,Choanozoa,97,PHYLUM,Foissner 1998,
7623590,SPECIES,Urosoma karinae,eats,Choanozoa,97,PHYLUM,Foissner 1998,
8298972,SPECIES,Urosomoida antarctica,eats,Choanozoa,97,PHYLUM,Foissner 1998,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Chromolaena odorata,3087725,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Chrysanthemum,3150746,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Chrysanthemum cinerariifolium,3118288,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Chrysanthemum indicum,3150814,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Chrysanthemum indicum,3150814,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Chrysanthemum maximum,3134162,SPECIES,FungalDataBase,
7589559,CLASS,Litostomatea,eats,Chrysophyceae,7073563,CLASS,,pred2 assoc au substrat
5262297,SPECIES,Phoma herbarum,parasiteOf,Cichorium intybus,5392252,SPECIES,FungalDataBase,
7384897,SPECIES,Acaryophrya collaris,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7939212,SPECIES,Acineria uncinata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7350821,SPECIES,Acineta flava,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7738789,SPECIES,Acropisthium mutabile,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7465520,SPECIES,Actinobolina vorax,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7764311,SPECIES,Amphisiella magnigranulosa,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8034554,SPECIES,Amphisiella polycirrata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7981328,SPECIES,Amphisiella quadrinucleata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7928292,SPECIES,Amphisiella raptans,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7405898,SPECIES,Amphisiella vitiphila,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8053161,SPECIES,Amphisiellides illuvialis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8181547,SPECIES,Apoamphisiella tihanyiensis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7390440,SPECIES,Apobryophyllum terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7784323,SPECIES,Arcuospathidium atypicum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8276304,SPECIES,Arcuospathidium cooperi,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7713932,SPECIES,Arcuospathidium cultriforme,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7805176,SPECIES,Arcuospathidium japonicum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7995850C1,SPECIES,Arcuospathidium lionotiforme,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7995850C2,SPECIES,Arcuospathidium rnuscorum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7507923,SPECIES,Arcuospathidium vermiforme,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7868482,SPECIES,Australocirrus octonucleatus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8307655,SPECIES,Australocirrus oscitans,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7644213,SPECIES,Australothrix alwinae,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7520435,SPECIES,Australothrix australis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8280112,SPECIES,Bakuella edaphoni,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7976171,SPECIES,Bakuella pampinaria,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7674205,SPECIES,Balantidioides bivacuolata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7750523,SPECIES,Balantidioides corbifera,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7747477,SPECIES,Balantidioides dragescoi,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7429265,SPECIES,Bicoronella costaricana,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7932878,SPECIES,Birojimia muscorum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8076891,SPECIES,Birojimia terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7771896,SPECIES,Blepharisma americanum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8078166,SPECIES,Blepharisma ouatum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8118209,SPECIES,Bresslaua vorax,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7608263,SPECIES,Bresslaua sicaria,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7348345,SPECIES,Bresslaua insidiatrix,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8006704,SPECIES,Bresslauides australis australis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7691700,SPECIES,Bresslauides discoideus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7497647,SPECIES,Bresslauides terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8108604,SPECIES,Bryometopus sphagni,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8258099,SPECIES,Bryophyllum loxophylliforme,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7983038,SPECIES,Bryophyllum tegularum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8312067,SPECIES,Bursaria truncatella,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7705676,SPECIES,Chilophrya terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7950847,SPECIES,Cirrophrya terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7415565,SPECIES,Colpoda magna,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8225326,SPECIES,Condylostoma terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7463820,SPECIES,Corallocolpoda grelli,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8042226,SPECIES,Corallocolpoda pacifica,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8380259,SPECIES,Coriplites terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7653070,SPECIES,Corticocolpoda kaneshiroae,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7918976,SPECIES,Cyrtobymena citrina,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7759386,SPECIES,Cyrtobymena muscorum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7417909,SPECIES,Cyrtohymena australis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7893724,SPECIES,Cyrtohymena candens,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7640810,SPECIES,Cyrtohymena primicirrata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7609928,SPECIES,Cyrtohymena quadrinucleata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7968774,SPECIES,Cyrtohymena tetracirrata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7731136,SPECIES,Didinium nasutum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7905422,SPECIES,Dileptus alpinus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7646652,SPECIES,Dileptus americanus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8330662,SPECIES,Dileptus anguillula,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7772826,SPECIES,Dileptus binucleatus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7907352,SPECIES,Dileptus conspicuus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7907352,SPECIES,Dileptus conspicuus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7454701,SPECIES,Dileptus costaricanus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7512224,SPECIES,Dileptus edaphoni,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7604006,SPECIES,Dileptus falciformis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7880928,SPECIES,Dileptus gracilis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7531521,SPECIES,Dileptus kahli,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7689024,SPECIES,Dileptus margaritifer,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8296186,SPECIES,Dileptus mucronatus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8325902,SPECIES,Dileptus polyvacuolatus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8111463,SPECIES,Dileptus similis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7614589,SPECIES,Dileptus tenuis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7806743,SPECIES,Dileptus terrenus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7410447C1,SPECIES,Dileptus visscheri,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8366186,SPECIES,Enchelydium piliforme,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8329652,SPECIES,Enchelydium polynucleatum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8155005,SPECIES,Enchelydium terrenum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7532482,SPECIES,Enchelyodon californicus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7538952,SPECIES,Enchelyodon lagenula,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7488033,SPECIES,Enchelyodon longinucleatus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7467059,SPECIES,Enchelyodon nodosus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8085759,SPECIES,Enchelyodon terrenus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7577149,SPECIES,Enchelyodon tratzi,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8087936,SPECIES,Enchelyomorpha vermicularis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8021104,SPECIES,Enchelyotricha binucleata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7511333,SPECIES,Enchelys multinucleata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7821133,SPECIES,Enchelys terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7498425,SPECIES,Enchelys vermiformis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8233239,SPECIES,Epispathidium amphoriforme,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7900557,SPECIES,Epispathidium ascendens,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8173937,SPECIES,Epispathidium papilliferum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7633577,SPECIES,Epispathidium regium,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8423927,SPECIES,Epispathidium terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8330241,SPECIES,Erniella filiformis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7458170,SPECIES,Eschaneustyla brachytona,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8166778,SPECIES,Frontonia depressa,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8302110,SPECIES,Frontonia terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8391563,SPECIES,Fuscheria lacustris,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7513833,SPECIES,Fuscheria nodosa,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8188416,SPECIES,Fuscheria terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7949381,SPECIES,Gastrostyla dorsicirrata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7436272,SPECIES,Gastrostyla muscorum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8259839,SPECIES,Gastrostyla steinii,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8078110,SPECIES,Hausmanniella discoidea,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7737031,SPECIES,Hausmanniella patella,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7477764,SPECIES,Hemiamphisiella terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7933468,SPECIES,Holosticha adami,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8287515,SPECIES,Holosticha australis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7879294,SPECIES,Holosticha multistilata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7434181,SPECIES,Holosticha muscorum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7858582,SPECIES,Holosticha stueberi,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7861564,SPECIES,Holosticha sylvatica,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7787475,SPECIES,Holosticha tetracirrata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7727825,SPECIES,Jaroschia sumptuosa,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8167665,SPECIES,Kahliella acrobates,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7642388,SPECIES,Kalometopia duplicata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7948573,SPECIES,Keronella gracilis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7788463,SPECIES,Keronopsis alpestris,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7408216,SPECIES,Keronopsis dieckmanni,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8272070,SPECIES,Keronopsis helluo,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7624418,SPECIES,Keronopsis tasmaniensis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7596749,SPECIES,Keronopsis wetzeli,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8084909,SPECIES,Krassniggia auxiliaris,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7920675,SPECIES,Kuehneltiella muscicola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7580283,SPECIES,Kuehneltiella terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7412340,SPECIES,Lagynophrya geleii,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7990764,SPECIES,Lagynophrya trichocystis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7712450,SPECIES,Lamtostyla australis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7549436,SPECIES,Lamtostyla granulifera,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7378359,SPECIES,Lamtostyla kirkeniensis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8381802,SPECIES,Lamtostyla lamottei,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7434749,SPECIES,Laurentiella strenua,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
3233877,GENUS,Linostoma vorticella,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7864222,SPECIES,Litonotus crinitus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8425588,SPECIES,Litonotus digitatus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7790130,SPECIES,Litonotus muscorum,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7443891,SPECIES,Metacineta micraster,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8425237,SPECIES,Metacineta mystacina,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7459052,SPECIES,Monodinium balbiani,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7583500,SPECIES,Notohymena antarctica,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7625409,SPECIES,Onychodromopsis flexilis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8052477,SPECIES,Orthoamphisiella stramenticola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8307873,SPECIES,Oxytricha auripunctata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8320870,SPECIES,Oxytricha gigantea,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8282405,SPECIES,Oxytricha longigranulosa,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7402425,SPECIES,Oxytricha rubripuncta,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8024317,SPECIES,Oxytricha tricirrata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7456585,SPECIES,Papillorhabdos multinucleatus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7592556,SPECIES,Paracineta lauterbomi,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8338250,SPECIES,Paraenchelys terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7490550,SPECIES,Paraenchelys wenzeli,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7551954,SPECIES,Paraholosticha muscicola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7454029,SPECIES,Parakahliella haideri,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7761759,SPECIES,Parakahliella macrostoma,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8175667,SPECIES,Parakahliella terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7621887,SPECIES,Paramphisiella caudata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7683286,SPECIES,Paraurostyla pulchra,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8038938,SPECIES,Pattersoniella vitiphila,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7376082,SPECIES,Pelagotrichidium tisiae,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7506589,SPECIES,Pentahymena corticicola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7739586,SPECIES,Phacodinium metchnicoffi,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7526876,SPECIES,Phialina binucleata,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7855042,SPECIES,Phialina flagellifera,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8357519,SPECIES,Phialina terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7582007,SPECIES,Phialinides australis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7637408,SPECIES,Platyophrya similis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8058651,SPECIES,Platyophrya spumacola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7642622,SPECIES,Platyophryides dragescoi,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8149010,SPECIES,Platyophryides latus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7363436,GENUS,Platyophryides magnus,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7773649,SPECIES,Pleuroplites australis,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8291237,SPECIES,Pleuroplitoides smithi,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7699420,SPECIES,Podophrya halophila,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8010048,SPECIES,Protospathidium bonnetti,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7803635,SPECIES,Protospathidium serpens,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8411559,SPECIES,Protospathidium terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
7948512,SPECIES,Pseudoholophrya terricola,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
8334060,SPECIES,Pseudouroleptus buitkampi,eats,Ciliophora,7765738,PHYLUM,Foissner 1998,
